source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0050930,induction of positive chemotaxis,0.0008798576877529707,True,"""Any process that initiates the directed movement of a motile cell or organism towards a higher concentration in a concentration gradient of a specific chemical."" [GOC:ai]",15,454,6,20972,0.013215859030837005,0.4,query_1,['GO:0050927']
GO:BP,GO:0002428,antigen processing and presentation of peptide antigen via MHC class Ib,0.0008798576877529707,True,"""The process in which an antigen-presenting cell expresses peptide antigen in association with an MHC class Ib protein complex on its cell surface. The peptide antigen may originate from an endogenous or exogenous protein. Class Ib here refers to non-classical class I molecules, such as those of the HLA-E family."" [GOC:add, PMID:15928678]",15,454,6,20972,0.013215859030837005,0.4,query_1,"['GO:0002475', 'GO:0048002']"
GO:BP,GO:1902622,regulation of neutrophil migration,0.0008920161635466232,True,"""Any process that modulates the frequency, rate or extent of neutrophil migration."" [GO_REF:0000058, GOC:TermGenie, PMID:1826836]",45,454,9,20972,0.019823788546255508,0.2,query_1,"['GO:0002685', 'GO:1990266']"
HP,HP:0030875,Abnormality of pulmonary circulation,0.0008962957118194942,True,A functional anomaly of that portion of the cardiosvascular system that carries deoxygenated blood from the heart to the lungs and returns oxygenated blood back to the heart.,214,187,24,5200,0.12834224598930483,0.11214953271028037,query_1,"['HP:0002795', 'HP:0030163']"
GO:CC,GO:0035577,azurophil granule membrane,0.0009081451090928545,True,"""The lipid bilayer surrounding an azurophil granule, a primary lysosomal granule found in neutrophil granulocytes that contains a wide range of hydrolytic enzymes and is released into the extracellular fluid."" [GOC:bf, PMID:17152095]",58,459,9,22155,0.0196078431372549,0.15517241379310345,query_1,"['GO:0005765', 'GO:0030667', 'GO:0042582']"
TF,TF:M00339,Factor: c-Ets-1; motif: RCAGGAAGTGNNTNS,0.0009088567121172694,True,Factor: c-Ets-1; motif: RCAGGAAGTGNNTNS,7040,459,213,20093,0.46405228758169936,0.030255681818181817,query_1,['TF:M00000']
HP,HP:0001743,Abnormality of the spleen,0.0009099960636277955,True,An abnormality of the spleen.,652,187,48,5200,0.25668449197860965,0.0736196319018405,query_1,"['HP:0002012', 'HP:0100763']"
GO:BP,GO:0002262,myeloid cell homeostasis,0.000934965030148272,True,"""The process of regulating the proliferation and elimination of myeloid cells such that the total number of myeloid cells within a whole or part of an organism is stable over time in the absence of an outside stimulus."" [CL:0000763, GOC:add]",181,454,17,20972,0.037444933920704845,0.09392265193370165,query_1,"['GO:0002376', 'GO:0048872']"
WP,WP:WP5098,T cell activation SARS CoV 2,0.0009439236149230759,True,T cell activation SARS CoV 2,88,379,15,8899,0.0395778364116095,0.17045454545454544,query_1,['WP:000000']
HPA,HPA:0310442,Lymph node; non-germinal center cells[≥Medium],0.0009717353561837052,True,Lymph node; non-germinal center cells[≥Medium],3988,324,157,11007,0.4845679012345679,0.039368104312938815,query_1,['HPA:0310441']
GO:BP,GO:0050792,regulation of viral process,0.0009880670210102918,True,"""Any process that modulates the rate or extent of the viral life cycle, the set of processes by which a virus reproduces and spreads among hosts."" [GOC:go_curators, GOC:tb]",142,454,15,20972,0.03303964757709251,0.1056338028169014,query_1,"['GO:0016032', 'GO:0050789']"
REAC,REAC:R-HSA-1980145,Signaling by NOTCH2,0.0009947576578652718,True,Signaling by NOTCH2,32,419,9,11056,0.021479713603818614,0.28125,query_1,['REAC:R-HSA-157118']
HP,HP:0001939,Abnormality of metabolism/homeostasis,0.0009966524130865988,True,Abnormality of metabolism/homeostasis,2763,187,132,5200,0.7058823529411765,0.04777415852334419,query_1,['HP:0000118']
GO:MF,GO:0001530,lipopolysaccharide binding,0.0010287696310105879,True,"""Binding to a lipopolysaccharide."" [PMID:11079463]",39,454,8,20208,0.01762114537444934,0.20512820512820512,query_1,"['GO:0008289', 'GO:0097367']"
GO:BP,GO:0090497,mesenchymal cell migration,0.0010379423115195873,True,"""The orderly movement of a mesenchymal cell from one site to another, often during the development of a multicellular organism."" [GOC:dph, GOC:tb]",59,454,10,20972,0.022026431718061675,0.1694915254237288,query_1,['GO:0001667']
GO:BP,GO:0038063,collagen-activated tyrosine kinase receptor signaling pathway,0.0010379423115195873,True,"""The series of molecular signals initiated by collagen binding to its receptor on the surface of a target cell where the receptor possesses tyrosine kinase activity, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:bf, GOC:uh, PMID:15888913, PMID:16626936]",59,454,10,20972,0.022026431718061675,0.1694915254237288,query_1,"['GO:0007169', 'GO:0038065']"
GO:BP,GO:0010605,negative regulation of macromolecule metabolic process,0.0010459088637938547,True,"""Any process that decreases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",3080,454,106,20972,0.23348017621145375,0.03441558441558441,query_1,"['GO:0009892', 'GO:0043170', 'GO:0060255']"
GO:BP,GO:0071711,basement membrane organization,0.0010464936541305573,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the basement membrane."" [GOC:mah]",34,454,8,20972,0.01762114537444934,0.23529411764705882,query_1,['GO:0030198']
GO:BP,GO:0032373,positive regulation of sterol transport,0.0010464936541305573,True,"""Any process that activates or increases the frequency, rate or extent of the directed movement of sterols into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]",34,454,8,20972,0.01762114537444934,0.23529411764705882,query_1,"['GO:0015918', 'GO:0032370', 'GO:0032371']"
GO:BP,GO:0032376,positive regulation of cholesterol transport,0.0010464936541305573,True,"""Any process that activates or increases the frequency, rate or extent of the directed movement of cholesterol into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]",34,454,8,20972,0.01762114537444934,0.23529411764705882,query_1,"['GO:0030301', 'GO:0032373', 'GO:0032374']"
GO:MF,GO:0005010,insulin-like growth factor receptor activity,0.0010624983052186193,True,"""Combining with insulin-like growth factor receptor ligand and transmitting the signal across the plasma membrane to initiate a change in cell activity."" [GOC:mah]",52,454,9,20208,0.019823788546255508,0.17307692307692307,query_1,['GO:0004714']
GO:MF,GO:0005030,neurotrophin receptor activity,0.0010624983052186193,True,"""Combining with a neurotrophin, any of a family of growth factors that prevent apoptosis in neurons and promote nerve growth, and transmitting the signal to initiate a change in cell activity."" [GOC:jl, GOC:signaling]",52,454,9,20208,0.019823788546255508,0.17307692307692307,query_1,['GO:0038023']
GO:BP,GO:0090066,regulation of anatomical structure size,0.0010713947942792845,True,"""Any process that modulates the size of an anatomical structure."" [GOC:dph, GOC:tb]",498,454,30,20972,0.06607929515418502,0.060240963855421686,query_1,['GO:0065008']
GO:CC,GO:0042470,melanosome,0.0010800807621098227,True,"""A tissue-specific, membrane-bounded cytoplasmic organelle within which melanin pigments are synthesized and stored. Melanosomes are synthesized in melanocyte cells."" [GOC:jl, PMID:11584301]",111,459,12,22155,0.026143790849673203,0.10810810810810811,query_1,['GO:0048770']
GO:CC,GO:0048770,pigment granule,0.0010800807621098227,True,"""A small, subcellular membrane-bounded vesicle containing pigment and/or pigment precursor molecules. Pigment granule biogenesis is poorly understood, as pigment granules are derived from multiple sources including the endoplasmic reticulum, coated vesicles, lysosomes, and endosomes."" [GOC:jid, GOC:mh]",111,459,12,22155,0.026143790849673203,0.10810810810810811,query_1,['GO:0031410']
GO:BP,GO:0009790,embryo development,0.0010851752664840855,True,"""The process whose specific outcome is the progression of an embryo from its formation until the end of its embryonic life stage. The end of the embryonic stage is organism-specific. For example, for mammals, the process would begin with zygote formation and end with birth. For insects, the process would begin at zygote formation and end with larval hatching. For plant zygotic embryos, this would be from zygote formation to the end of seed dormancy. For plant vegetative embryos, this would be from the initial determination of the cell or group of cells to form an embryo until the point when the embryo becomes independent of the parent plant."" [GOC:go_curators, GOC:isa_complete, GOC:mtg_sensu]",1126,454,51,20972,0.11233480176211454,0.0452930728241563,query_1,['GO:0007275']
GO:BP,GO:0045063,T-helper 1 cell differentiation,0.001115283968964668,True,"""The process in which a relatively unspecialized T cell acquires the specialized features of a T-helper 1 (Th1) cell. A Th1 cell is a CD4-positive, alpha-beta T cell that has the phenotype T-bet-positive and produces interferon-gamma."" [CL:0000545, GOC:ebc]",24,454,7,20972,0.015418502202643172,0.2916666666666667,query_1,"['GO:0002287', 'GO:0002292', 'GO:0042088', 'GO:0042093']"
GO:BP,GO:0009892,negative regulation of metabolic process,0.001119340682434319,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",3276,454,111,20972,0.2444933920704846,0.03388278388278388,query_1,"['GO:0008152', 'GO:0019222', 'GO:0048523']"
HP,HP:4000041,AA amyloidosis,0.0011196700964154604,True,"Extracellular tissue deposition of fibrils that are composed of fragments of and/or intact serum amyloid A protein, a hepatic acute phase reactant.",16,187,7,5200,0.0374331550802139,0.4375,query_1,['HP:0011034']
HP,HP:0100796,Orchitis,0.0011196700964154604,True,Testicular inflammation.,16,187,7,5200,0.0374331550802139,0.4375,query_1,['HP:0000035']
GO:BP,GO:0002578,negative regulation of antigen processing and presentation,0.0011364770138581508,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of antigen processing and presentation."" [GOC:add]",9,454,5,20972,0.011013215859030838,0.5555555555555556,query_1,"['GO:0002577', 'GO:0002683', 'GO:0019882']"
GO:BP,GO:2000510,positive regulation of dendritic cell chemotaxis,0.0011364770138581508,True,"""Any process that activates or increases the frequency, rate or extent of dendritic cell chemotaxis."" [GOC:obol]",9,454,5,20972,0.011013215859030838,0.5555555555555556,query_1,"['GO:0002407', 'GO:0002690', 'GO:0071677', 'GO:2000508']"
GO:BP,GO:0030030,cell projection organization,0.0011442229142649548,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, GOC:mah, PMID:16318917]",1628,454,66,20972,0.14537444933920704,0.04054054054054054,query_1,['GO:0016043']
GO:BP,GO:0051209,release of sequestered calcium ion into cytosol,0.0011627894297025964,True,"""The process in which calcium ions sequestered in the endoplasmic reticulum, Golgi apparatus or mitochondria are released into the cytosolic compartment."" [GOC:dph, GOC:hjd, GOC:mtg_lung, PMID:1814929]",125,454,14,20972,0.030837004405286344,0.112,query_1,['GO:0097553']
GO:MF,GO:0048185,activin binding,0.001168438377917211,True,"""Binding to activin, a dimer of inhibin-beta subunits."" [GOC:jid, GOC:mah]",11,454,5,20208,0.011013215859030838,0.45454545454545453,query_1,['GO:0044877']
GO:MF,GO:0042608,T cell receptor binding,0.001168438377917211,True,"""Binding to a T cell receptor, the antigen-recognizing receptor on the surface of T cells."" [GOC:jl]",11,454,5,20208,0.011013215859030838,0.45454545454545453,query_1,"['GO:0005102', 'GO:0044877']"
GO:MF,GO:0048407,platelet-derived growth factor binding,0.001168438377917211,True,"""Binding to platelet-derived growth factor."" [GOC:dgh]",11,454,5,20208,0.011013215859030838,0.45454545454545453,query_1,['GO:0019838']
GO:BP,GO:0044706,multi-multicellular organism process,0.0011708483147453426,True,"""A multicellular organism process which involves another multicellular organism of the same or different species."" [GOC:jl]",205,454,18,20972,0.039647577092511016,0.08780487804878048,query_1,['GO:0032501']
GO:BP,GO:0048858,cell projection morphogenesis,0.0011894926721379806,True,"""The process in which the anatomical structures of a cell projection are generated and organized."" [GO_REF:0000021]",669,454,36,20972,0.07929515418502203,0.053811659192825115,query_1,"['GO:0000902', 'GO:0009653', 'GO:0030030']"
WP,WP:WP185,Integrin mediated cell adhesion,0.0012130089043439233,True,Integrin mediated cell adhesion,101,379,16,8899,0.04221635883905013,0.15841584158415842,query_1,['WP:000000']
GO:BP,GO:0048667,cell morphogenesis involved in neuron differentiation,0.0012181009314368551,True,"""The process in which the structures of a neuron are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a neuron."" [GOC:dph, GOC:tb]",584,454,33,20972,0.07268722466960352,0.05650684931506849,query_1,"['GO:0000902', 'GO:0048666']"
GO:BP,GO:0051145,smooth muscle cell differentiation,0.0012217025868633145,True,"""The process in which a relatively unspecialized cell acquires specialized features of a smooth muscle cell; smooth muscle lacks transverse striations in its constituent fibers and are almost always involuntary."" [CL:0000192, GOC:ai]",60,454,10,20972,0.022026431718061675,0.16666666666666666,query_1,['GO:0042692']
KEGG,KEGG:04670,Leukocyte transendothelial migration,0.0012342820708549191,True,Leukocyte transendothelial migration,115,384,17,8716,0.044270833333333336,0.14782608695652175,query_1,['KEGG:00000']
WP,WP:WP5033,Genes associated with the development of rheumatoid arthritis,0.0012482901465866282,True,Genes associated with the development of rheumatoid arthritis,18,379,7,8899,0.018469656992084433,0.3888888888888889,query_1,['WP:000000']
HP,HP:0002354,Memory impairment,0.001266135046260895,True,"An impairment of memory as manifested by a reduced ability to remember things such as dates and names, and increased forgetfulness.",158,187,20,5200,0.10695187165775401,0.12658227848101267,query_1,['HP:0100543']
GO:BP,GO:0042982,amyloid precursor protein metabolic process,0.0012720435720925088,True,"""The chemical reactions and pathways involving amyloid precursor protein (APP), the precursor of amyloid-beta, a glycoprotein associated with Alzheimer's disease."" [GOC:go_curators]",75,454,11,20972,0.024229074889867842,0.14666666666666667,query_1,['GO:0019538']
GO:BP,GO:0007259,cell surface receptor signaling pathway via JAK-STAT,0.0012826696425823187,True,"""A cell surface receptor signaling pathway in which ligand binding causes the receptor to dimerize, bringing the receptor-associated JAKs into close proximity. The JAKs then phosphorylate and activate each other on tyrosine residues.This leads to the activation of associated STAT protein, causing the STATs to dissociate from the receptor, translocate to the nucleus. The pathway ends with regulation of target gene expression by STAT proteins."" [PMID:12039028]",126,454,14,20972,0.030837004405286344,0.1111111111111111,query_1,['GO:0097696']
HPA,HPA:0471473,Skin 2; lymphocytes[High],0.001283862811244854,True,Skin 2; lymphocytes[High],455,324,32,11007,0.09876543209876543,0.07032967032967033,query_1,['HPA:0471472']
TF,TF:M11686,Factor: IRF-4; motif: NYGAAASYGAAACYN,0.001303804482391947,True,Factor: IRF-4; motif: NYGAAASYGAAACYN,3558,459,124,20093,0.2701525054466231,0.03485103991006183,query_1,['TF:M00000']
GO:BP,GO:0032715,negative regulation of interleukin-6 production,0.0013200481679818913,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of interleukin-6 production."" [GOC:mah]",47,454,9,20972,0.019823788546255508,0.19148936170212766,query_1,"['GO:0001818', 'GO:0032635', 'GO:0032675']"
HPA,HPA:0471462,Skin 2; langerhans cells[≥Medium],0.0013222246868883991,True,Skin 2; langerhans cells[≥Medium],661,324,41,11007,0.12654320987654322,0.06202723146747353,query_1,['HPA:0471461']
GO:BP,GO:0043372,"positive regulation of CD4-positive, alpha-beta T cell differentiation",0.0013310511229165762,True,"""Any process that activates or increases the frequency, rate or extent of CD4-positive, alpha-beta T cell differentiation."" [GOC:add, GOC:pr, ISBN:0781735149]",35,454,8,20972,0.01762114537444934,0.22857142857142856,query_1,"['GO:0043367', 'GO:0043370', 'GO:0046638', 'GO:2000516']"
GO:BP,GO:1902624,positive regulation of neutrophil migration,0.0013310511229165762,True,"""Any process that activates or increases the frequency, rate or extent of neutrophil migration."" [GO_REF:0000058, GOC:TermGenie, PMID:1826836]",35,454,8,20972,0.01762114537444934,0.22857142857142856,query_1,"['GO:0002687', 'GO:1902622', 'GO:1990266']"
HP,HP:0012091,Abnormality of pancreas physiology,0.0013469161261857605,True,An anomaly of the function of the pancreas.,188,187,22,5200,0.11764705882352941,0.11702127659574468,query_1,['HP:0001732']
GO:BP,GO:0043270,positive regulation of monoatomic ion transport,0.0013751011744825084,True,"""Any process that activates or increases the frequency, rate or extent of the directed movement of charged atoms or small charged molecules into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:jl]",186,454,17,20972,0.037444933920704845,0.0913978494623656,query_1,"['GO:0006811', 'GO:0043269', 'GO:0051050']"
GO:BP,GO:0098883,synapse pruning,0.0013820703053710518,True,"""A cellular process that results in the controlled breakdown of synapse. After it starts the process is continuous until the synapse has disappeared."" [GOC:dos, PMID:12062020, PMID:18083105, PMID:22632716, PMID:29844190]",16,454,6,20972,0.013215859030837005,0.375,query_1,"['GO:0050808', 'GO:0150146']"
GO:BP,GO:0034349,glial cell apoptotic process,0.0013820703053710518,True,"""Any apoptotic process in a glial cell, a non-neuronal cell of the nervous system."" [CL:0000125, GOC:mtg_apoptosis, GOC:sart]",16,454,6,20972,0.013215859030837005,0.375,query_1,['GO:0006915']
GO:BP,GO:0023035,CD40 signaling pathway,0.0013820703053710518,True,"""The series of molecular signals initiated by the binding of the cell surface receptor CD40 to one of its physiological ligands, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mtg_signal, GOC:signaling, PMID:11348017]",16,454,6,20972,0.013215859030837005,0.375,query_1,['GO:0007166']
MIRNA,MIRNA:hsa-mir-335-5p,hsa-mir-335-5p,0.0013827710994149438,True,hsa-mir-335-5p,2422,440,101,16638,0.22954545454545455,0.04170107349298101,query_1,['MIRNA:000000']
TF,TF:M09915_1,Factor: PEA3; motif: NNCAGGAARNN; match class: 1,0.001410133377778409,True,Factor: PEA3; motif: NNCAGGAARNN; match class: 1,5891,459,184,20093,0.4008714596949891,0.03123408589373621,query_1,['TF:M09915']
GO:BP,GO:0090303,positive regulation of wound healing,0.0014333010676531488,True,"""Any process that increases the rate, frequency, or extent of the series of events that restore integrity to a damaged tissue, following an injury."" [GOC:BHF]",61,454,10,20972,0.022026431718061675,0.16393442622950818,query_1,"['GO:0042060', 'GO:0061041', 'GO:1903036']"
GO:BP,GO:0048012,hepatocyte growth factor receptor signaling pathway,0.0014333010676531488,True,"""The series of molecular signals initiated by a ligand binding to a hepatocyte growth factor receptor, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:ceb]",61,454,10,20972,0.022026431718061675,0.16393442622950818,query_1,['GO:0007169']
HP,HP:0002841,Recurrent fungal infections,0.0014544319703095534,True,"Increased susceptibility to fungal infections, as manifested by multiple episodes of fungal infection.",118,187,17,5200,0.09090909090909091,0.1440677966101695,query_1,"['HP:0002719', 'HP:0020100']"
GO:CC,GO:0031901,early endosome membrane,0.001483576813805027,True,"""The lipid bilayer surrounding an early endosome."" [GOC:pz]",200,459,16,22155,0.034858387799564274,0.08,query_1,"['GO:0005769', 'GO:0010008']"
KEGG,KEGG:04979,Cholesterol metabolism,0.001491004604543715,True,Cholesterol metabolism,52,384,11,8716,0.028645833333333332,0.21153846153846154,query_1,['KEGG:00000']
GO:BP,GO:0090023,positive regulation of neutrophil chemotaxis,0.0015202387795817819,True,"""Any process that increases the frequency, rate, or extent of neutrophil chemotaxis. Neutrophil chemotaxis is the directed movement of a neutrophil cell, the most numerous polymorphonuclear leukocyte found in the blood, in response to an external stimulus, usually an infection or wounding."" [GOC:dph, GOC:tb]",25,454,7,20972,0.015418502202643172,0.28,query_1,"['GO:0030593', 'GO:0071624', 'GO:0090022', 'GO:1902624']"
GO:BP,GO:0050927,positive regulation of positive chemotaxis,0.0015202387795817819,True,"""Any process that activates or increases the frequency, rate or extent of the directed movement of a motile cell or organism towards a higher concentration in a concentration gradient of a specific chemical."" [GOC:ai]",25,454,7,20972,0.015418502202643172,0.28,query_1,"['GO:0050918', 'GO:0050921', 'GO:0050926']"
GO:BP,GO:0072677,eosinophil migration,0.0015202387795817819,True,"""The movement of an eosinophil within or between different tissues and organs of the body."" [CL:0000771, GOC:BHF, GOC:mah]",25,454,7,20972,0.015418502202643172,0.28,query_1,['GO:0097530']
HP,HP:0000022,Abnormal male internal genitalia morphology,0.0015286990326897163,True,An abnormality of the male internal genitalia.,93,187,15,5200,0.08021390374331551,0.16129032258064516,query_1,"['HP:0000812', 'HP:0010461']"
HP,HP:0011355,Localized skin lesion,0.001542219225750853,True,A lesion of the skin that is located in a specific region rather than being generalized.,920,187,60,5200,0.32085561497326204,0.06521739130434782,query_1,['HP:0011121']
HP,HP:0005764,Polyarticular arthritis,0.001584899323070582,True,Polyarticular arthritis,49,187,11,5200,0.058823529411764705,0.22448979591836735,query_1,['HP:0005195']
GO:BP,GO:0071902,positive regulation of protein serine/threonine kinase activity,0.0015864467042883107,True,"""Any process that increases the rate, frequency, or extent of protein serine/threonine kinase activity."" [GOC:mah]",110,454,13,20972,0.028634361233480177,0.11818181818181818,query_1,"['GO:0045860', 'GO:0071900']"
GO:CC,GO:0005911,cell-cell junction,0.0016258444049961642,True,"""A cell junction that forms a connection between two or more cells of an organism; excludes direct cytoplasmic intercellular bridges, such as ring canals in insects."" [GOC:aruk, GOC:bc, GOC:dgh, GOC:hb, GOC:mah, PMID:21422226, PMID:28096264]",522,459,28,22155,0.06100217864923747,0.05363984674329502,query_1,['GO:0070161']
HP,HP:0012575,Abnormal nephron morphology,0.001671275323059869,True,A structural anomaly of the nephron.,270,187,27,5200,0.1443850267379679,0.1,query_1,['HP:0012210']
GO:BP,GO:0034329,cell junction assembly,0.0016898688967082384,True,"""A cellular process that results in the aggregation, arrangement and bonding together of a set of components to form a cell junction."" [GOC:mah]",509,454,30,20972,0.06607929515418502,0.05893909626719057,query_1,"['GO:0022607', 'GO:0034330']"
GO:BP,GO:0030001,metal ion transport,0.0017511691045687386,True,"""The directed movement of metal ions, any metal ion with an electric charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",860,454,42,20972,0.09251101321585903,0.04883720930232558,query_1,['GO:0006812']
GO:BP,GO:0001501,skeletal system development,0.0017878297460764486,True,"""The process whose specific outcome is the progression of the skeleton over time, from its formation to the mature structure. The skeleton is the bony framework of the body in vertebrates (endoskeleton) or the hard outer envelope of insects (exoskeleton or dermoskeleton)."" [GOC:dph, GOC:jid, GOC:tb]",538,454,31,20972,0.06828193832599119,0.05762081784386617,query_1,['GO:0048731']
GO:BP,GO:0120035,regulation of plasma membrane bounded cell projection organization,0.001804761004165705,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of plasma membrane bounded cell projections."" [GOC:krc]",623,454,34,20972,0.07488986784140969,0.05457463884430177,query_1,"['GO:0031344', 'GO:0120036']"
GO:MF,GO:0019958,C-X-C chemokine binding,0.0018378923550703597,True,"""Binding to a C-X-C chemokine; C-X-C chemokines have a single amino acid between the first two cysteines of the characteristic four cysteine motif."" [GOC:ai]",6,454,4,20208,0.00881057268722467,0.6666666666666666,query_1,['GO:0019956']
GO:MF,GO:0001875,lipopolysaccharide immune receptor activity,0.0018378923550703597,True,"""Combining with a lipopolysaccharide and transmitting the signal across the cell membrane to initiate an innate immune response. Lipopolysaccharides (LPS) are major components of the outer membrane of Gram-negative bacteria, making them prime targets for recognition by the immune system."" [PMID:14609719, PMID:15379975]",6,454,4,20208,0.00881057268722467,0.6666666666666666,query_1,['GO:0038187']
GO:MF,GO:0042289,MHC class II protein binding,0.0018378923550703597,True,"""Binding to a major histocompatibility complex class II molecule; a set of molecules displayed on cell surfaces that are responsible for lymphocyte recognition and antigen presentation."" [GOC:jl]",6,454,4,20208,0.00881057268722467,0.6666666666666666,query_1,['GO:0042287']
GO:MF,GO:0032394,MHC class Ib receptor activity,0.0018378923550703597,True,"""Combining with an MHC class Ib protein complex and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity. Class Ib here refers to non-classical class I molecules, such as those of the CD1 or HLA-E gene families."" [GOC:add, GOC:signaling, ISBN:0781735149]",6,454,4,20208,0.00881057268722467,0.6666666666666666,query_1,"['GO:0004888', 'GO:0140375']"
WP,WP:WP5110,Familial hyperlipidemia type 3,0.0018708217339138665,True,Familial hyperlipidemia type 3,13,379,6,8899,0.0158311345646438,0.46153846153846156,query_1,['WP:000000']
GO:BP,GO:0097006,regulation of plasma lipoprotein particle levels,0.0019057224671371875,True,"""Any process involved in the maintenance of internal levels of plasma lipoprotein particles within an organism."" [GOC:BHF]",78,454,11,20972,0.024229074889867842,0.14102564102564102,query_1,['GO:0050789']
HPA,HPA:0461462,Skin 1; langerhans cells[≥Medium],0.0019097345267217111,True,Skin 1; langerhans cells[≥Medium],577,324,37,11007,0.11419753086419752,0.06412478336221837,query_1,['HPA:0461461']
TF,TF:M00340,Factor: c-Ets; motif: KRCAGGAARTRNKT,0.0019135192475722375,True,Factor: c-Ets; motif: KRCAGGAARTRNKT,5435,459,172,20093,0.3747276688453159,0.03164673413063478,query_1,['TF:M00000']
GO:BP,GO:0071526,semaphorin-plexin signaling pathway,0.0019153810636445936,True,"""The series of molecular signals generated as a consequence of a semaphorin receptor (composed of a plexin and a neurophilin) binding to a semaphorin ligand."" [GOC:BHF, GOC:mah, GOC:vk, PMID:15239959]",49,454,9,20972,0.019823788546255508,0.1836734693877551,query_1,['GO:0007166']
GO:BP,GO:0035791,platelet-derived growth factor receptor-beta signaling pathway,0.0019544237698409226,True,"""The series of molecular signals initiated by the binding of a ligand to a beta-type platelet-derived growth factor receptor (PDGFbeta) on the surface of a signal-receiving cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:bf, GOC:signaling, GOC:yaf, PMID:10372961]",63,454,10,20972,0.022026431718061675,0.15873015873015872,query_1,['GO:0048008']
GO:BP,GO:0038065,collagen-activated signaling pathway,0.0019544237698409226,True,"""The series of molecular signals initiated by collagen binding to a cell surface receptor, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:bf, GOC:uh, PMID:21568710]",63,454,10,20972,0.022026431718061675,0.15873015873015872,query_1,['GO:0007166']
GO:BP,GO:0002011,morphogenesis of an epithelial sheet,0.0019544237698409226,True,"""The process in which the anatomical structures of an epithelial sheet are generated and organized. An epithelial sheet is a flat surface consisting of closely packed epithelial cells."" [GOC:jl]",63,454,10,20972,0.022026431718061675,0.15873015873015872,query_1,['GO:0002009']
GO:CC,GO:0072562,blood microparticle,0.0019873939673435634,True,"""A phospholipid microvesicle that is derived from any of several cell types, such as platelets, blood cells, endothelial cells, or others, and contains membrane receptors as well as other proteins characteristic of the parental cell. Microparticles are heterogeneous in size, and are characterized as microvesicles free of nucleic acids."" [GOC:BHF, GOC:mah, PMID:16373184]",138,459,13,22155,0.02832244008714597,0.09420289855072464,query_1,"['GO:0005615', 'GO:0110165']"
GO:BP,GO:0120161,regulation of cold-induced thermogenesis,0.002003089394418916,True,"""Any process that modulates the frequency, rate or extent of cold-induced thermogenesis."" [PMID:27876809]",150,454,15,20972,0.03303964757709251,0.1,query_1,"['GO:0051239', 'GO:0106106']"
GO:BP,GO:0060560,developmental growth involved in morphogenesis,0.002013281264374703,True,"""The increase in size or mass of an anatomical structure that contributes to the structure attaining its shape."" [GOC:dph]",235,454,19,20972,0.04185022026431718,0.08085106382978724,query_1,"['GO:0009653', 'GO:0048589']"
GO:BP,GO:1901888,regulation of cell junction assembly,0.00202840563087036,True,"""Any process that modulates the frequency, rate or extent of cell junction assembly."" [GOC:TermGenie]",258,454,20,20972,0.04405286343612335,0.07751937984496124,query_1,"['GO:0034329', 'GO:0044087', 'GO:0051128']"
GO:BP,GO:0044092,negative regulation of molecular function,0.0020363948833364664,True,"""Any process that stops or reduces the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GO:jl]",355,454,24,20972,0.05286343612334802,0.0676056338028169,query_1,['GO:0065009']
REAC,REAC:R-HSA-879415,Advanced glycosylation endproduct receptor signaling,0.0020374443100252713,True,Advanced glycosylation endproduct receptor signaling,13,419,6,11056,0.014319809069212411,0.46153846153846156,query_1,['REAC:R-HSA-168249']
GO:BP,GO:0010818,T cell chemotaxis,0.0020417035803226703,True,"""The directed movement of a T cell in response to an external stimulus. A T cell is a type of lymphocyte whose defining characteristic is the expression of a T cell receptor complex."" [GOC:dph, GOC:tb]",26,454,7,20972,0.015418502202643172,0.2692307692307692,query_1,"['GO:0048247', 'GO:0072678']"
