source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:MF,GO:0019903,protein phosphatase binding,0.004368396421514753,True,"""Binding to a protein phosphatase."" [GOC:jl]",144,473,14,20208,0.02959830866807611,0.09722222222222222,query_1,['GO:0019902']
WP,WP:WP1533,Vitamin B12 metabolism,0.004398354924060261,True,Vitamin B12 metabolism,54,393,11,8899,0.027989821882951654,0.2037037037037037,query_1,['WP:000000']
HP,HP:0002511,Alzheimer disease,0.004409325683815081,True,"A degenerative disease of the brain characterized by the insidious onset of dementia. Impairment of memory, judgment, attention span, and problem solving skills are followed by severe apraxia and a global loss of cognitive abilities. The condition primarily occurs after age 60, and is marked pathologically by severe cortical atrophy and the triad of senile plaques, neurofibrillary tangles, and neuropil threads.",8,182,5,5200,0.027472527472527472,0.625,query_1,['HP:0002011']
HP,HP:0001878,Hemolytic anemia,0.004428419579186413,True,A type of anemia caused by premature destruction of red blood cells (hemolysis).,161,182,19,5200,0.1043956043956044,0.11801242236024845,query_1,['HP:0011895']
WP,WP:WP4541,Hippo Merlin signaling dysregulation,0.004470219689135824,True,Hippo Merlin signaling dysregulation,120,393,17,8899,0.043256997455470736,0.14166666666666666,query_1,['WP:000000']
GO:BP,GO:2000341,regulation of chemokine (C-X-C motif) ligand 2 production,0.004532054892395865,True,"""Any process that modulates the frequency, rate or extent of chemokine (C-X-C motif) ligand 2 production."" [GOC:BHF, GOC:mah]",18,474,6,20972,0.012658227848101266,0.3333333333333333,query_1,"['GO:0032642', 'GO:0072567']"
GO:BP,GO:0072567,chemokine (C-X-C motif) ligand 2 production,0.004532054892395865,True,"""The appearance of chemokine (C-X-C motif) ligand 2 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:BHF, GOC:mah]",18,474,6,20972,0.012658227848101266,0.3333333333333333,query_1,['GO:0032602']
GO:BP,GO:0002830,positive regulation of type 2 immune response,0.004532054892395865,True,"""Any process that activates or increases the frequency, rate, or extent of a type 2 immune response."" [GOC:add]",18,474,6,20972,0.012658227848101266,0.3333333333333333,query_1,"['GO:0002828', 'GO:0042092', 'GO:0050778']"
GO:BP,GO:0010544,negative regulation of platelet activation,0.004532054892395865,True,"""Any process that decreases the rate or frequency of platelet activation. Platelet activation is a series of progressive, overlapping events triggered by exposure of the platelets to subendothelial tissue."" [GOC:BHF, GOC:dph, GOC:tb]",18,474,6,20972,0.012658227848101266,0.3333333333333333,query_1,"['GO:0010543', 'GO:0030168', 'GO:0030195', 'GO:0050866']"
HP,HP:0025408,Abnormal spleen morphology,0.004597691449620363,True,Any anomaly of the structure of the spleen.,625,182,44,5200,0.24175824175824176,0.0704,query_1,['HP:0001743']
GO:BP,GO:0002532,production of molecular mediator involved in inflammatory response,0.004611706262384956,True,"""The synthesis or release of any molecular mediator of the inflammatory response following an inflammatory stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, GOC:dph, GOC:tb, ISBN:0781735149]",97,474,12,20972,0.02531645569620253,0.12371134020618557,query_1,"['GO:0006954', 'GO:0032501']"
HP,HP:0002841,Recurrent fungal infections,0.004615873406505668,True,"Increased susceptibility to fungal infections, as manifested by multiple episodes of fungal infection.",118,182,16,5200,0.08791208791208792,0.13559322033898305,query_1,"['HP:0002719', 'HP:0020100']"
GO:BP,GO:0097746,blood vessel diameter maintenance,0.004618746115633577,True,"""Any process that modulates the diameter of blood vessels."" [GOC:pr]",152,474,15,20972,0.03164556962025317,0.09868421052631579,query_1,"['GO:0003018', 'GO:0008015', 'GO:0035296']"
GO:BP,GO:0035296,regulation of tube diameter,0.004618746115633577,True,"""Any process that modulates the diameter of a tube."" [GOC:bf]",152,474,15,20972,0.03164556962025317,0.09868421052631579,query_1,['GO:0035150']
GO:BP,GO:0048812,neuron projection morphogenesis,0.0048277126815918945,True,"""The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites."" [GOC:mah]",648,474,35,20972,0.07383966244725738,0.05401234567901234,query_1,"['GO:0031175', 'GO:0120039']"
HP,HP:0012614,Abnormal urine cytology,0.004841611453435176,True,An anomalous finding in the examination of the urine for cells.,193,182,21,5200,0.11538461538461539,0.10880829015544041,query_1,['HP:0003110']
HP,HP:0000790,Hematuria,0.004841611453435176,True,The presence of blood in the urine. Hematuria may be gross hematuria (visible to the naked eye) or microscopic hematuria (detected by dipstick or microscopic examination of the urine).,193,182,21,5200,0.11538461538461539,0.10880829015544041,query_1,"['HP:0012211', 'HP:0012614']"
GO:BP,GO:0035150,regulation of tube size,0.005016397419701142,True,"""Ensuring that a tube is of the correct length and diameter. Tube size must be maintained not only during tube formation, but also throughout development and in some physiological processes."" [PMID:10887083]",153,474,15,20972,0.03164556962025317,0.09803921568627451,query_1,['GO:0090066']
GO:CC,GO:0005737,cytoplasm,0.005059173024055256,True,"""The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."" [ISBN:0198547684]",12601,479,317,22155,0.6617954070981211,0.02515673359257202,query_1,"['GO:0005622', 'GO:0110165']"
HP,HP:0100614,Myositis,0.005064568491669328,True,A general term for inflammation of the muscles without respect to the underlying cause.,46,182,10,5200,0.054945054945054944,0.21739130434782608,query_1,"['HP:0011805', 'HP:0012649']"
GO:BP,GO:0045761,regulation of adenylate cyclase activity,0.005080411178653852,True,"""Any process that modulates the frequency, rate or extent of adenylate cyclase activity."" [GOC:go_curators]",39,474,8,20972,0.016877637130801686,0.20512820512820512,query_1,['GO:0050790']
GO:BP,GO:0002446,neutrophil mediated immunity,0.005080411178653852,True,"""Any process involved in the carrying out of an immune response by a neutrophil."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",39,474,8,20972,0.016877637130801686,0.20512820512820512,query_1,['GO:0002444']
GO:BP,GO:0002335,mature B cell differentiation,0.005080411178653852,True,"""The process in which transitional stage B cells acquire the specialized features of mature B cells in the spleen."" [GOC:jal, ISBN:0781735149]",39,474,8,20972,0.016877637130801686,0.20512820512820512,query_1,['GO:0030183']
GO:BP,GO:0072001,renal system development,0.005084419386889195,True,"""The process whose specific outcome is the progression of the renal system over time, from its formation to the mature structure. The renal system maintains fluid balance and contributes to electrolyte balance, acid/base balance, and disposal of nitrogenous waste products. In humans, the renal system comprises a pair of kidneys, a pair of ureters, urinary bladder, urethra, sphincter muscle and associated blood vessels."" [GOC:mtg_kidney_jan10, GOC:yaf, PMID:6996269]",331,474,23,20972,0.04852320675105485,0.06948640483383686,query_1,['GO:0048731']
HP,HP:0002923,Rheumatoid factor positive,0.005210137164298626,True,The presence in the serum of an autoantibody directed against the Fc portion of IgG.,20,182,7,5200,0.038461538461538464,0.35,query_1,['HP:0030057']
HPA,HPA:0641531,Endometrium; stromal fibroblasts[≥Low],0.0052589335206697525,True,Endometrium; stromal fibroblasts[≥Low],49,343,9,11007,0.026239067055393587,0.1836734693877551,query_1,['HPA:0640000']
HPA,HPA:0640201,Endometrium; endothelial cells[≥Low],0.0052589335206697525,True,Endometrium; endothelial cells[≥Low],49,343,9,11007,0.026239067055393587,0.1836734693877551,query_1,['HPA:0640000']
GO:MF,GO:0140678,molecular function inhibitor activity,0.005360297254229806,True,"""A molecular function regulator that inhibits or decreases the activity of its target via non-covalent binding that does not result in covalent modification to the target."" [GOC:curators]",559,473,31,20208,0.06553911205073996,0.055456171735241505,query_1,['GO:0098772']
GO:BP,GO:0032703,negative regulation of interleukin-2 production,0.005384999276467854,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of interleukin-2 production."" [GOC:mah]",28,474,7,20972,0.014767932489451477,0.25,query_1,"['GO:0001818', 'GO:0032623', 'GO:0032663']"
GO:CC,GO:0110165,cellular anatomical structure,0.005489437286749842,True,"""A part of a cellular organism consisting of a material entity with granularity above the level of a protein complex but below that of an anatomical system. Note that cellular organisms exclude viruses."" [GOC:kmv]",21660,479,479,22155,1.0,0.02211449676823638,query_1,['GO:0005575']
HPA,HPA:0641471,Endometrium; lymphocytes[≥Low],0.005573383344638151,True,Endometrium; lymphocytes[≥Low],28,343,7,11007,0.02040816326530612,0.25,query_1,['HPA:0640000']
HPA,HPA:0471433,Skin 2; extracellular matrix[High],0.005573383344638151,True,Skin 2; extracellular matrix[High],28,343,7,11007,0.02040816326530612,0.25,query_1,['HPA:0471432']
REAC,REAC:R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,0.0055742940258810166,True,Toll Like Receptor TLR1:TLR2 Cascade,114,438,16,11056,0.0365296803652968,0.14035087719298245,query_1,['REAC:R-HSA-181438']
REAC,REAC:R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade,0.0055742940258810166,True,Toll Like Receptor 2 (TLR2) Cascade,114,438,16,11056,0.0365296803652968,0.14035087719298245,query_1,['REAC:R-HSA-168898']
TF,TF:M00772,Factor: IRF; motif: RRAANTGAAASYGNV,0.005586184892345771,True,Factor: IRF; motif: RRAANTGAAASYGNV,1061,479,51,20093,0.10647181628392484,0.04806786050895382,query_1,['TF:M00000']
GO:MF,GO:0019900,kinase binding,0.005653518876576135,True,"""Binding to a kinase, any enzyme that catalyzes the transfer of a phosphate group."" [GOC:jl]",759,473,38,20208,0.080338266384778,0.05006587615283267,query_1,['GO:0019899']
GO:BP,GO:0034350,regulation of glial cell apoptotic process,0.0056771751987173364,True,"""Any process that modulates the frequency, rate, or extent of glial cell apoptotic process."" [GOC:mah, GOC:mtg_apoptosis]",11,474,5,20972,0.010548523206751054,0.45454545454545453,query_1,"['GO:0034349', 'GO:0042981']"
GO:BP,GO:0002604,regulation of dendritic cell antigen processing and presentation,0.0056771751987173364,True,"""Any process that modulates the frequency, rate, or extent of dendritic cell antigen processing and presentation."" [GOC:add]",11,474,5,20972,0.010548523206751054,0.45454545454545453,query_1,"['GO:0002468', 'GO:0002577']"
GO:BP,GO:0034384,high-density lipoprotein particle clearance,0.0056771751987173364,True,"""The process in which a high-density lipoprotein particle is removed from the blood via receptor-mediated endocytosis and its constituent parts degraded."" [GOC:BHF, GOC:mah]",11,474,5,20972,0.010548523206751054,0.45454545454545453,query_1,['GO:0034381']
GO:BP,GO:0070672,response to interleukin-15,0.0056771751987173364,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-15 stimulus."" [GOC:mah]",11,474,5,20972,0.010548523206751054,0.45454545454545453,query_1,['GO:0034097']
WP,WP:WP4331,Neovascularization processes,0.005683881281105284,True,Neovascularization processes,37,393,9,8899,0.022900763358778626,0.24324324324324326,query_1,['WP:000000']
GO:MF,GO:1990405,protein antigen binding,0.005702861092083585,True,"""Binding to a protein antigen."" [PMID:9360996]",7,473,4,20208,0.008456659619450317,0.5714285714285714,query_1,"['GO:0003823', 'GO:0005515']"
GO:MF,GO:0046977,TAP binding,0.005702861092083585,True,"""Binding to TAP protein, transporter associated with antigen processing protein. TAP protein is a heterodimeric peptide transporter consisting of the subunits TAP1 and TAP2."" [PMID:11133832]",7,473,4,20208,0.008456659619450317,0.5714285714285714,query_1,['GO:0005515']
GO:MF,GO:0023024,MHC class I protein complex binding,0.005702861092083585,True,"""Binding to a class I major histocompatibility complex."" [GOC:mtg_signal, GOC:vw]",7,473,4,20208,0.008456659619450317,0.5714285714285714,query_1,['GO:0023023']
REAC,REAC:R-HSA-164938,Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters,0.005754476585077432,True,Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters,21,438,7,11056,0.01598173515981735,0.3333333333333333,query_1,['REAC:R-HSA-164952']
HP,HP:0011895,Anemia due to reduced life span of red cells,0.005857351125967732,True,"A type of anemia related to a reduction in the average life span of red blood cells in the peripheral circulation, which is normally around 120 days.",164,182,19,5200,0.1043956043956044,0.11585365853658537,query_1,['HP:0001903']
GO:BP,GO:0097192,extrinsic apoptotic signaling pathway in absence of ligand,0.005898462163999703,True,"""The series of molecular signals in which a signal is conveyed from the cell surface to trigger the apoptotic death of a cell. The pathway starts with withdrawal of a ligand from a cell surface receptor, and ends when the execution phase of apoptosis is triggered."" [GOC:mtg_apoptosis, PMID:15044679, PMID:20816705]",67,474,10,20972,0.02109704641350211,0.14925373134328357,query_1,"['GO:0038034', 'GO:0097191']"
GO:BP,GO:0060390,regulation of SMAD protein signal transduction,0.005898462163999703,True,"""Any process that modulates the rate, frequency or extent of SMAD protein signal transduction."" [GOC:BHF, GOC:dph, GOC:tb]",67,474,10,20972,0.02109704641350211,0.14925373134328357,query_1,"['GO:0060395', 'GO:1902531']"
HP,HP:0001743,Abnormality of the spleen,0.005899952780988944,True,An abnormality of the spleen.,652,182,45,5200,0.24725274725274726,0.06901840490797546,query_1,"['HP:0002012', 'HP:0100763']"
HP,HP:0000969,Edema,0.005925040618933226,True,"An abnormal accumulation of fluid beneath the skin, or in one or more cavities of the body.",695,182,47,5200,0.25824175824175827,0.06762589928057554,query_1,['HP:0011032']
GO:MF,GO:0004857,enzyme inhibitor activity,0.0059492597037488345,True,"""A molecular function regulator that reduces a catalytic activity."" [GOC:ai, GOC:ebc]",428,473,26,20208,0.05496828752642706,0.06074766355140187,query_1,"['GO:0030234', 'GO:0140678']"
HP,HP:0002664,Neoplasm,0.006136357780105047,True,An organ or organ-system abnormality that consists of uncontrolled autonomous cell-proliferation which can occur in any part of the body as a benign or malignant neoplasm (tumor).,988,182,60,5200,0.32967032967032966,0.06072874493927125,query_1,['HP:0000118']
GO:BP,GO:0071347,cellular response to interleukin-1,0.006215964975523552,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-1 stimulus."" [GOC:mah]",83,474,11,20972,0.023206751054852322,0.13253012048192772,query_1,"['GO:0070555', 'GO:0071345']"
GO:BP,GO:0034381,plasma lipoprotein particle clearance,0.006225901462123331,True,"""The process in which a lipoprotein particle is removed from the blood via receptor-mediated endocytosis and its constituent parts degraded."" [GOC:ascb_2009, GOC:BHF, GOC:dph, GOC:mah, GOC:tb]",40,474,8,20972,0.016877637130801686,0.2,query_1,"['GO:0032501', 'GO:0097006']"
GO:BP,GO:0010543,regulation of platelet activation,0.006226103174804394,True,"""Any process that modulates the rate or frequency of platelet activation. Platelet activation is a series of progressive, overlapping events triggered by exposure of the platelets to subendothelial tissue."" [GOC:BHF, GOC:dph, GOC:tb]",53,474,9,20972,0.0189873417721519,0.16981132075471697,query_1,"['GO:0030168', 'GO:0050865']"
REAC,REAC:R-HSA-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",0.0064406854145467205,True,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",29,438,8,11056,0.0182648401826484,0.27586206896551724,query_1,['REAC:R-HSA-983169']
HP,HP:0004796,Gastrointestinal obstruction,0.006484583547292567,True,Gastrointestinal obstruction,94,182,14,5200,0.07692307692307693,0.14893617021276595,query_1,['HP:0012719']
GO:BP,GO:0050862,positive regulation of T cell receptor signaling pathway,0.00649760764937556,True,"""Any process that activates or increases the frequency, rate or extent of signaling pathways initiated by the cross-linking of an antigen receptor on a T cell."" [GOC:ai]",19,474,6,20972,0.012658227848101266,0.3157894736842105,query_1,"['GO:0050852', 'GO:0050856', 'GO:0050857']"
GO:BP,GO:0002693,positive regulation of cellular extravasation,0.00649760764937556,True,"""Any process that activates or increases the frequency, rate, or extent of cellular extravasation."" [GOC:add]",19,474,6,20972,0.012658227848101266,0.3157894736842105,query_1,"['GO:0002687', 'GO:0002691', 'GO:0045123']"
HP,HP:0012378,Fatigue,0.006564216179864935,True,A subjective feeling of tiredness characterized by a lack of energy and motivation.,509,182,38,5200,0.2087912087912088,0.07465618860510806,query_1,['HP:0025142']
GO:MF,GO:0098821,BMP receptor activity,0.006723567420870382,True,"""Combining with a member of the bone morphogenetic protein (BMP) family, and transmitting a signal across the plasma membrane to initiate a change in cell activity."" [GOC:BHF, GOC:dos]",14,473,5,20208,0.010570824524312896,0.35714285714285715,query_1,['GO:0004675']
GO:BP,GO:0016445,somatic diversification of immunoglobulins,0.006777414682092681,True,"""The somatic process that results in the generation of sequence diversity of immunoglobulins."" [GOC:add, GOC:ma, ISBN:0781735149]",68,474,10,20972,0.02109704641350211,0.14705882352941177,query_1,"['GO:0002200', 'GO:0002377']"
GO:BP,GO:0045861,negative regulation of proteolysis,0.006777414682092681,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the hydrolysis of a peptide bond or bonds within a protein."" [GOC:go_curators]",68,474,10,20972,0.02109704641350211,0.14705882352941177,query_1,"['GO:0006508', 'GO:0030162', 'GO:0051248']"
GO:BP,GO:0036037,"CD8-positive, alpha-beta T cell activation",0.006960882203805848,True,"""The change in morphology and behavior of a CD8-positive, alpha-beta T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [CL:0000625, GOC:yaf]",29,474,7,20972,0.014767932489451477,0.2413793103448276,query_1,['GO:0046631']
GO:BP,GO:0045830,positive regulation of isotype switching,0.006960882203805848,True,"""Any process that activates or increases the frequency, rate or extent of isotype switching."" [GOC:go_curators]",29,474,7,20972,0.014767932489451477,0.2413793103448276,query_1,"['GO:0002639', 'GO:0002891', 'GO:0045190', 'GO:0045191', 'GO:0045911', 'GO:0050871', 'GO:0051094']"
GO:BP,GO:0035023,regulation of Rho protein signal transduction,0.007009008756171763,True,"""Any process that modulates the frequency, rate or extent of Rho protein signal transduction."" [GOC:bf]",84,474,11,20972,0.023206751054852322,0.13095238095238096,query_1,"['GO:0007266', 'GO:0051056']"
WP,WP:WP5548,Blood based neuroinflammation markers ,0.007018467443139494,True,Blood based neuroinflammation markers ,22,393,7,8899,0.017811704834605598,0.3181818181818182,query_1,['WP:000000']
HPA,HPA:0461462,Skin 1; langerhans cells[≥Medium],0.007059832027687262,True,Skin 1; langerhans cells[≥Medium],577,343,37,11007,0.10787172011661808,0.06412478336221837,query_1,['HPA:0461461']
GO:BP,GO:0034109,homotypic cell-cell adhesion,0.00710790797770187,True,"""The attachment of a cell to a second cell of the identical type via adhesion molecules."" [GOC:add]",101,474,12,20972,0.02531645569620253,0.1188118811881188,query_1,['GO:0098609']
WP,WP:WP2911,miRNA targets in ECM and membrane receptors,0.00716110449032897,True,miRNA targets in ECM and membrane receptors,38,393,9,8899,0.022900763358778626,0.23684210526315788,query_1,['WP:000000']
GO:BP,GO:0010596,negative regulation of endothelial cell migration,0.0073233334828969815,True,"""Any process that decreases the rate, frequency, or extent of the orderly movement of an endothelial cell into the extracellular matrix to form an endothelium."" [GOC:BHF, GOC:dph, GOC:tb]",54,474,9,20972,0.0189873417721519,0.16666666666666666,query_1,"['GO:0010594', 'GO:0030336', 'GO:0043542']"
GO:BP,GO:0009890,negative regulation of biosynthetic process,0.0073708789034137205,True,"""Any process that stops, prevents, or reduces the rate of the chemical reactions and pathways resulting in the formation of substances."" [GOC:go_curators]",2802,474,99,20972,0.2088607594936709,0.035331905781584586,query_1,"['GO:0009058', 'GO:0009889', 'GO:0009892']"
HP,HP:0002720,Decreased circulating IgA concentration,0.0073751344070590134,True,Decreased levels of immunoglobulin A (IgA).,95,182,14,5200,0.07692307692307693,0.14736842105263157,query_1,"['HP:0004313', 'HP:0410240']"
GO:MF,GO:0042010,interleukin-15 receptor activity,0.007409520027855744,True,"""Combining with interleukin-15 and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity."" [GOC:jl, GOC:signaling]",3,473,3,20208,0.006342494714587738,1.0,query_1,['GO:0004896']
GO:MF,GO:0004911,interleukin-2 receptor activity,0.007409520027855744,True,"""Combining with interleukin-2 and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity."" [GOC:jl, GOC:signaling]",3,473,3,20208,0.006342494714587738,1.0,query_1,['GO:0004896']
GO:MF,GO:0019976,interleukin-2 binding,0.007409520027855744,True,"""Binding to interleukin-2."" [GOC:jl]",3,473,3,20208,0.006342494714587738,1.0,query_1,"['GO:0019838', 'GO:0019955']"
GO:BP,GO:0030856,regulation of epithelial cell differentiation,0.007502855269397872,True,"""Any process that modulates the frequency, rate or extent of epithelial cell differentiation."" [GOC:mah]",158,474,15,20972,0.03164556962025317,0.0949367088607595,query_1,"['GO:0030855', 'GO:0045595', 'GO:2000026']"
TF,TF:M09907_1,Factor: Erg; motif: NRRSAGGAAGNGG; match class: 1,0.007550004623148231,True,Factor: Erg; motif: NRRSAGGAAGNGG; match class: 1,5223,479,170,20093,0.35490605427974947,0.03254834386367988,query_1,['TF:M09907']
GO:BP,GO:0085029,extracellular matrix assembly,0.007583463561706127,True,"""The aggregation, arrangement and bonding together of the extracellular matrix."" [GOC:jl]",41,474,8,20972,0.016877637130801686,0.1951219512195122,query_1,"['GO:0022607', 'GO:0030198']"
GO:BP,GO:1903670,regulation of sprouting angiogenesis,0.007583463561706127,True,"""Any process that modulates the frequency, rate or extent of sprouting angiogenesis."" [GO_REF:0000058, GOC:TermGenie, PMID:16756958]",41,474,8,20972,0.016877637130801686,0.1951219512195122,query_1,"['GO:0002040', 'GO:0045765']"
REAC,REAC:R-HSA-5218859,Regulated Necrosis,0.007726302910750481,True,Regulated Necrosis,58,438,11,11056,0.02511415525114155,0.1896551724137931,query_1,['REAC:R-HSA-5357801']
GO:BP,GO:0038034,signal transduction in absence of ligand,0.007767958770603671,True,"""The series of molecular signals initiated by the absence of a ligand or the withdrawal of a ligand from a receptor."" [GOC:al, GOC:ppm, GOC:pr, PMID:15044679]",69,474,10,20972,0.02109704641350211,0.14492753623188406,query_1,['GO:0007165']
WP,WP:WP185,Integrin mediated cell adhesion,0.007845589323024057,True,Integrin mediated cell adhesion,101,393,15,8899,0.03816793893129771,0.1485148514851485,query_1,['WP:000000']
WP,WP:WP129,Matrix metalloproteinases,0.007894399505007407,True,Matrix metalloproteinases,30,393,8,8899,0.020356234096692113,0.26666666666666666,query_1,['WP:000000']
GO:BP,GO:0046328,regulation of JNK cascade,0.00795656091441433,True,"""Any process that modulates the frequency, rate or extent of signal transduction mediated by the JNK cascade."" [GOC:bf]",139,474,14,20972,0.029535864978902954,0.10071942446043165,query_1,"['GO:0007254', 'GO:0043408']"
REAC,REAC:R-HSA-6806667,Metabolism of fat-soluble vitamins,0.007980653566701816,True,Metabolism of fat-soluble vitamins,48,438,10,11056,0.0228310502283105,0.20833333333333334,query_1,['REAC:R-HSA-196854']
REAC,REAC:R-HSA-140875,Common Pathway of Fibrin Clot Formation,0.008153864552954101,True,Common Pathway of Fibrin Clot Formation,22,438,7,11056,0.01598173515981735,0.3181818181818182,query_1,['REAC:R-HSA-140877']
REAC,REAC:R-HSA-8874081,MET activates PTK2 signaling,0.008481422797554894,True,MET activates PTK2 signaling,30,438,8,11056,0.0182648401826484,0.26666666666666666,query_1,['REAC:R-HSA-8875878']
GO:BP,GO:0042311,vasodilation,0.008582753475390012,True,"""An increase in the internal diameter of blood vessels, especially arterioles or capillaries, due to relaxation of smooth muscle cells that line the vessels, and usually resulting in a decrease in blood pressure."" [GOC:pr, ISBN:0192800981]",55,474,9,20972,0.0189873417721519,0.16363636363636364,query_1,['GO:0097746']
GO:BP,GO:0010718,positive regulation of epithelial to mesenchymal transition,0.008582753475390012,True,"""Any process that increases the rate, frequency, or extent of epithelial to mesenchymal transition. Epithelial to mesenchymal transition is where an epithelial cell loses apical/basolateral polarity, severs intercellular adhesive junctions, degrades basement membrane components and becomes a migratory mesenchymal cell."" [GOC:BHF, GOC:dph, GOC:tb]",55,474,9,20972,0.0189873417721519,0.16363636363636364,query_1,"['GO:0001837', 'GO:0010717', 'GO:0045597', 'GO:0051240']"
GO:BP,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,0.008660995661045206,True,"""A G protein-coupled receptor signaling pathway in which the signal is transmitted via the activation of phospholipase C (PLC) and a subsequent increase in the intracellular concentration of inositol trisphosphate (IP3) and diacylglycerol (DAG). IP3 regulates the opening of calcium channels in intracellular calcium store, leading to the release of calcium into the cytosol. Calcium and DAG activate protein kinase C (PKC), which in turn activates downstream effectors."" [GOC:dph, GOC:mah, GOC:signaling, GOC:tb, ISBN:0815316194]",140,474,14,20972,0.029535864978902954,0.1,query_1,['GO:0007186']
GO:MF,GO:0004714,transmembrane receptor protein tyrosine kinase activity,0.008762600604632107,True,"""Combining with a signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity by catalysis of the reaction: ATP + a protein-L-tyrosine = ADP + a protein-L-tyrosine phosphate."" [EC:2.7.10.1, GOC:mah]",63,473,9,20208,0.019027484143763214,0.14285714285714285,query_1,"['GO:0004713', 'GO:0019199']"
GO:BP,GO:0090066,regulation of anatomical structure size,0.0087913901345242,True,"""Any process that modulates the size of an anatomical structure."" [GOC:dph, GOC:tb]",498,474,29,20972,0.06118143459915612,0.05823293172690763,query_1,['GO:0065008']
GO:BP,GO:2000523,regulation of T cell costimulation,0.008877649204237205,True,"""Any process that modulates the frequency, rate or extent of T cell costimulation."" [GOC:obol]",6,474,4,20972,0.008438818565400843,0.6666666666666666,query_1,"['GO:0031295', 'GO:0050863', 'GO:1903037']"
GO:BP,GO:0002860,positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target,0.008877649204237205,True,"""Any process that activates or increases the frequency, rate, or extent of natural killer cell mediated cytotoxicity directed against tumor cell target."" [GOC:add]",6,474,4,20972,0.008438818565400843,0.6666666666666666,query_1,"['GO:0002420', 'GO:0002857', 'GO:0002858', 'GO:0045954']"
GO:BP,GO:2000503,positive regulation of natural killer cell chemotaxis,0.008877649204237205,True,"""Any process that activates or increases the frequency, rate or extent of natural killer cell chemotaxis."" [GOC:BHF]",6,474,4,20972,0.008438818565400843,0.6666666666666666,query_1,"['GO:0035747', 'GO:0140131', 'GO:2000501']"
GO:BP,GO:1903969,regulation of response to macrophage colony-stimulating factor,0.008877649204237205,True,"""Any process that modulates the frequency, rate or extent of response to macrophage colony-stimulating factor."" [GO_REF:0000058, GOC:BHF, GOC:nc, GOC:TermGenie, PMID:19100238]",6,474,4,20972,0.008438818565400843,0.6666666666666666,query_1,"['GO:0036005', 'GO:0060759']"
GO:BP,GO:1903972,regulation of cellular response to macrophage colony-stimulating factor stimulus,0.008877649204237205,True,"""Any process that modulates the frequency, rate or extent of cellular response to macrophage colony-stimulating factor stimulus."" [GO_REF:0000058, GOC:BHF, GOC:nc, GOC:TermGenie, PMID:19100238]",6,474,4,20972,0.008438818565400843,0.6666666666666666,query_1,"['GO:0036006', 'GO:1903969']"
GO:BP,GO:0090716,adaptive immune memory response,0.008877649204237205,True,"""An immune response directed against a previously encountered antigen, being quicker and quantitatively better compared with the primary response."" [GOC:add, PMID:26831526]",6,474,4,20972,0.008438818565400843,0.6666666666666666,query_1,"['GO:0002250', 'GO:0090713']"
GO:BP,GO:0071634,regulation of transforming growth factor beta production,0.008903558050223366,True,"""Any process that modulates the frequency, rate, or extent of production of transforming growth factor-beta."" [GOC:mah]",30,474,7,20972,0.014767932489451477,0.23333333333333334,query_1,"['GO:0001817', 'GO:0071604']"
GO:BP,GO:0050820,positive regulation of coagulation,0.008903558050223366,True,"""Any process that activates or increases the frequency, rate or extent of coagulation."" [GOC:ai]",30,474,7,20972,0.014767932489451477,0.23333333333333334,query_1,"['GO:0050817', 'GO:0050818', 'GO:0051240']"
TF,TF:M09915_1,Factor: PEA3; motif: NNCAGGAARNN; match class: 1,0.008953157656770017,True,Factor: PEA3; motif: NNCAGGAARNN; match class: 1,5891,479,187,20093,0.3903966597077244,0.03174333729417756,query_1,['TF:M09915']
