source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0031901,early endosome membrane,0.01597805183406728,True,"""The lipid bilayer surrounding an early endosome."" [GOC:pz]",200,497,15,22155,0.030181086519114688,0.075,query_1,"['GO:0005769', 'GO:0010008']"
HP,HP:0009145,Abnormal cerebral artery morphology,0.01611124819840821,True,"Any structural anomaly of a cerebral artery. The cerebral arteries comprise three main pairs of arteries and their branches, which supply the cerebrum of the brain. These are the anterior cerebral artery, the middle cerebral artery, and the posterior cerebral artery.",91,204,14,5200,0.06862745098039216,0.15384615384615385,query_1,"['HP:0011004', 'HP:0100659']"
GO:BP,GO:0034162,toll-like receptor 9 signaling pathway,0.016257168772810016,True,"""The series of molecular signals initiated by a ligand binding to the endolysosomal toll-like receptor 9."" [GOC:add, PMID:16551253, PMID:17328678]",21,492,6,20972,0.012195121951219513,0.2857142857142857,query_1,['GO:0140894']
HP,HP:0030784,Anomic aphasia,0.01634747918758942,True,"An inability to name people and objects that are correctly perceived. The individual is able to describe the object in question, but cannot provide the name.",9,204,5,5200,0.024509803921568627,0.5555555555555556,query_1,['HP:0002381']
GO:BP,GO:0001755,neural crest cell migration,0.016549692636248416,True,"""The characteristic movement of cells from the dorsal ridge of the neural tube to a variety of locations in a vertebrate embryo."" [GOC:ascb_2009, GOC:dph, GOC:tb, ISBN:0878932437]",57,492,9,20972,0.018292682926829267,0.15789473684210525,query_1,"['GO:0014032', 'GO:0090497']"
GO:BP,GO:0033077,T cell differentiation in thymus,0.016645282966144294,True,"""The process in which a precursor cell type acquires the specialized features of a T cell via a differentiation pathway dependent upon transit through the thymus."" [GOC:add, ISBN:0781735149]",88,492,11,20972,0.022357723577235773,0.125,query_1,['GO:0030217']
GO:BP,GO:0048145,regulation of fibroblast proliferation,0.016645282966144294,True,"""Any process that modulates the frequency, rate or extent of multiplication or reproduction of fibroblast cells."" [GOC:jid]",88,492,11,20972,0.022357723577235773,0.125,query_1,"['GO:0042127', 'GO:0048144']"
TF,TF:M00054,Factor: NF-kappaB; motif: GGGAMTTYCC,0.01666035964389304,True,Factor: NF-kappaB; motif: GGGAMTTYCC,2514,497,97,20093,0.19517102615694165,0.038583929992044554,query_1,['TF:M00000']
GO:BP,GO:0045670,regulation of osteoclast differentiation,0.016796612742919596,True,"""Any process that modulates the frequency, rate or extent of osteoclast differentiation."" [GOC:go_curators]",72,492,10,20972,0.02032520325203252,0.1388888888888889,query_1,"['GO:0002761', 'GO:0030316']"
GO:BP,GO:0032835,glomerulus development,0.016796612742919596,True,"""The progression of the glomerulus over time from its initial formation until its mature state. The glomerulus is a capillary tuft which forms a close network with the visceral epithelium (podocytes) and the mesangium to form the filtration barrier and is surrounded by Bowman's capsule in nephrons of the vertebrate kidney. The glomerulus is part of the nephron and is restricted to one body segment."" [GOC:mah, GOC:mtg_kidney_jan10]",72,492,10,20972,0.02032520325203252,0.1388888888888889,query_1,"['GO:0048856', 'GO:0072006']"
GO:CC,GO:0030658,transport vesicle membrane,0.01687618608056964,True,"""The lipid bilayer surrounding a transport vesicle."" [GOC:mah]",249,497,17,22155,0.03420523138832998,0.06827309236947791,query_1,"['GO:0030133', 'GO:0030659', 'GO:0098588']"
GO:BP,GO:0031334,positive regulation of protein-containing complex assembly,0.01729272593285736,True,"""Any process that activates or increases the frequency, rate or extent of protein complex assembly."" [GOC:mah]",204,492,17,20972,0.034552845528455285,0.08333333333333333,query_1,"['GO:0043254', 'GO:0044089', 'GO:0051130', 'GO:0065003']"
KEGG,KEGG:05167,Kaposi sarcoma-associated herpesvirus infection,0.01741007563881452,True,Kaposi sarcoma-associated herpesvirus infection,195,416,22,8716,0.052884615384615384,0.11282051282051282,query_1,['KEGG:00000']
GO:BP,GO:1901655,cellular response to ketone,0.01814664986441239,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a ketone stimulus."" [GOC:pr, GOC:TermGenie]",106,492,12,20972,0.024390243902439025,0.11320754716981132,query_1,"['GO:1901654', 'GO:1901701']"
GO:BP,GO:0044089,positive regulation of cellular component biogenesis,0.018211529977596296,True,"""Any process that activates or increases the frequency, rate or extent of cellular component biogenesis, a process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component."" [GOC:jl]",497,492,29,20972,0.05894308943089431,0.05835010060362173,query_1,"['GO:0044085', 'GO:0044087', 'GO:0048522']"
GO:BP,GO:0002673,regulation of acute inflammatory response,0.018278925798239507,True,"""Any process that modulates the frequency, rate, or extent of an acute inflammatory response."" [GOC:add]",44,492,8,20972,0.016260162601626018,0.18181818181818182,query_1,"['GO:0002526', 'GO:0050727']"
GO:BP,GO:0071695,anatomical structure maturation,0.018341075829551728,True,"""A developmental process, independent of morphogenetic (shape) change, that is required for an anatomical structure to attain its fully functional state."" [GOC:mah]",272,492,20,20972,0.04065040650406504,0.07352941176470588,query_1,"['GO:0021700', 'GO:0048856']"
WP,WP:WP3611,Photodynamic therapy induced AP 1 survival signaling,0.018359142161948623,True,Photodynamic therapy induced AP 1 survival signaling,50,410,10,8899,0.024390243902439025,0.2,query_1,['WP:000000']
HPA,HPA:0640203,Endometrium; endothelial cells[High],0.01850490748273113,True,Endometrium; endothelial cells[High],32,355,7,11007,0.01971830985915493,0.21875,query_1,['HPA:0640202']
HP,HP:0012497,Reduced maximal expiratory pressure,0.018595026950575907,True,A decrease in the maximum amount of pressure of expired air achieved by a person after a full inspiration.,5,204,4,5200,0.0196078431372549,0.8,query_1,['HP:0004347']
HP,HP:0030219,Semantic dementia,0.018595026950575907,True,"A progressive loss of the ability to remember the meaning of words, faces and objects.",5,204,4,5200,0.0196078431372549,0.8,query_1,['HP:0002145']
HP,HP:0006149,Increased laxity of fingers,0.018595026950575907,True,Increased laxity of fingers,5,204,4,5200,0.0196078431372549,0.8,query_1,['HP:0006094']
HP,HP:0010525,Finger agnosia,0.018595026950575907,True,"The examiner identified the inability to name, move, or touch specific fingers.",5,204,4,5200,0.0196078431372549,0.8,query_1,['HP:0010524']
WP,WP:WP3945,TYROBP causal network in microglia,0.018730991589596173,True,TYROBP causal network in microglia,60,410,11,8899,0.026829268292682926,0.18333333333333332,query_1,['WP:000000']
HPA,HPA:0641532,Endometrium; stromal fibroblasts[≥Medium],0.018836329220944754,True,Endometrium; stromal fibroblasts[≥Medium],43,355,8,11007,0.022535211267605635,0.18604651162790697,query_1,['HPA:0641531']
HPA,HPA:0471461,Skin 2; langerhans cells[≥Low],0.018887234981577912,True,Skin 2; langerhans cells[≥Low],788,355,46,11007,0.1295774647887324,0.0583756345177665,query_1,['HPA:0470000']
GO:BP,GO:0090066,regulation of anatomical structure size,0.018922425247516104,True,"""Any process that modulates the size of an anatomical structure."" [GOC:dph, GOC:tb]",498,492,29,20972,0.05894308943089431,0.05823293172690763,query_1,['GO:0065008']
GO:BP,GO:0002313,mature B cell differentiation involved in immune response,0.018962370177235944,True,"""The process in which a naive B cell acquires the specialized features of a mature or memory B cell during an immune response."" [GOC:jal]",32,492,7,20972,0.014227642276422764,0.21875,query_1,"['GO:0002312', 'GO:0002335']"
GO:BP,GO:0051281,positive regulation of release of sequestered calcium ion into cytosol,0.018962370177235944,True,"""Any process that activates or increases the frequency, rate or extent of the release into the cytosolic compartment of calcium ions sequestered in the endoplasmic reticulum or mitochondria."" [GOC:ai]",32,492,7,20972,0.014227642276422764,0.21875,query_1,"['GO:0051209', 'GO:0051279', 'GO:1904427']"
GO:BP,GO:0032647,regulation of interferon-alpha production,0.018962370177235944,True,"""Any process that modulates the frequency, rate, or extent of interferon-alpha production."" [GOC:mah, PMID:15546383]",32,492,7,20972,0.014227642276422764,0.21875,query_1,"['GO:0032479', 'GO:0032607']"
GO:BP,GO:0032607,interferon-alpha production,0.018962370177235944,True,"""The appearance of interferon-alpha due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah, PMID:15546383]",32,492,7,20972,0.014227642276422764,0.21875,query_1,['GO:0032606']
HP,HP:0012091,Abnormality of pancreas physiology,0.01901144758286781,True,An anomaly of the function of the pancreas.,188,204,21,5200,0.10294117647058823,0.11170212765957446,query_1,['HP:0001732']
GO:BP,GO:0001822,kidney development,0.019028303177095966,True,"""The process whose specific outcome is the progression of the kidney over time, from its formation to the mature structure. The kidney is an organ that filters the blood and/or excretes the end products of body metabolism in the form of urine."" [GOC:dph, GOC:mtg_kidney_jan10, ISBN:0124020607, ISBN:0721662544]",320,492,22,20972,0.044715447154471545,0.06875,query_1,"['GO:0048513', 'GO:0072001']"
HP,HP:0001367,Abnormal joint morphology,0.019121289391330218,True,"An abnormal structure or form of the joints, i.e., one or more of the articulations where two bones join.",1294,204,78,5200,0.38235294117647056,0.06027820710973725,query_1,['HP:0011842']
GO:BP,GO:0002486,"antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent",0.01917415053822546,True,"""The process in which an antigen-presenting cell expresses a peptide antigen of endogenous origin on its cell surface in association with an MHC class I protein complex following intracellular transport via a TAP-independent ER pathway. The peptide is typically a fragment of a larger endogenous protein which has been degraded within the cell and becomes associated with the MHC class I molecule in the ER following transport from the cytosol via a TAP-independent pathway. Class I here refers to classical class I molecules."" [GOC:add, PMID:14647477, PMID:15771591]",13,492,5,20972,0.01016260162601626,0.38461538461538464,query_1,['GO:0002484']
GO:BP,GO:0070486,leukocyte aggregation,0.01917415053822546,True,"""The adhesion of one leukocyte to one or more other leukocytes via adhesion molecules."" [GOC:sl, PMID:12972508]",13,492,5,20972,0.01016260162601626,0.38461538461538464,query_1,['GO:0007159']
GO:BP,GO:0045916,negative regulation of complement activation,0.01917415053822546,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of complement activation."" [GOC:go_curators]",13,492,5,20972,0.01016260162601626,0.38461538461538464,query_1,"['GO:0002698', 'GO:0002921', 'GO:0006956', 'GO:0030449']"
GO:BP,GO:0043383,negative T cell selection,0.01917415053822546,True,"""The process of elimination of immature T cells which react strongly with self-antigens."" [ISBN:0781735149, PMID:12414722]",13,492,5,20972,0.01016260162601626,0.38461538461538464,query_1,['GO:0045058']
HPA,HPA:0381223,Placenta; syncytiotrophoblasts - microvilli[High],0.01982101180476666,True,Placenta; syncytiotrophoblasts - microvilli[High],178,355,17,11007,0.04788732394366197,0.09550561797752809,query_1,['HPA:0381222']
GO:BP,GO:0048144,fibroblast proliferation,0.020010996332364115,True,"""The multiplication or reproduction of fibroblast cells, resulting in the expansion of the fibroblast population."" [GOC:jid]",107,492,12,20972,0.024390243902439025,0.11214953271028037,query_1,['GO:0008283']
GO:BP,GO:0048008,platelet-derived growth factor receptor signaling pathway,0.020010996332364115,True,"""The series of molecular signals initiated by a ligand binding to a platelet-derived growth factor receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:ceb]",107,492,12,20972,0.024390243902439025,0.11214953271028037,query_1,['GO:0007169']
CORUM,CORUM:2447,ITGA9-ITGB1-ADAM12 complex,0.020099117158510517,True,ITGA9-ITGB1-ADAM12 complex,3,139,3,3383,0.02158273381294964,1.0,query_1,['CORUM:0000000']
CORUM,CORUM:2440,ITGA9-ITGB1-ADAM9 complex,0.020099117158510517,True,ITGA9-ITGB1-ADAM9 complex,3,139,3,3383,0.02158273381294964,1.0,query_1,['CORUM:0000000']
CORUM,CORUM:2445,ITGA9-ITGB1-ADAM15 complex,0.020099117158510517,True,ITGA9-ITGB1-ADAM15 complex,3,139,3,3383,0.02158273381294964,1.0,query_1,['CORUM:0000000']
CORUM,CORUM:2346,ITGAV-ITGB5-ADAM9 complex,0.020099117158510517,True,ITGAV-ITGB5-ADAM9 complex,3,139,3,3383,0.02158273381294964,1.0,query_1,['CORUM:0000000']
CORUM,CORUM:2343,ITGAV-ITGB5-PLAUR complex,0.020099117158510517,True,ITGAV-ITGB5-PLAUR complex,3,139,3,3383,0.02158273381294964,1.0,query_1,['CORUM:0000000']
CORUM,CORUM:2384,ITGA5-ITGB1-ADAM15 complex,0.020099117158510517,True,ITGA5-ITGB1-ADAM15 complex,3,139,3,3383,0.02158273381294964,1.0,query_1,['CORUM:0000000']
CORUM,CORUM:2853,ITGA5-ITGB1-CAL4A3 complex,0.020099117158510517,True,ITGA5-ITGB1-CAL4A3 complex,3,139,3,3383,0.02158273381294964,1.0,query_1,['CORUM:0000000']
CORUM,CORUM:1707,IL2-IL2RA-IL2RB complex,0.020099117158510517,True,IL2-IL2RA-IL2RB complex,3,139,3,3383,0.02158273381294964,1.0,query_1,['CORUM:0000000']
CORUM,CORUM:2345,ITGAV-ITGB5-ICAM4 complex,0.020099117158510517,True,ITGAV-ITGB5-ICAM4 complex,3,139,3,3383,0.02158273381294964,1.0,query_1,['CORUM:0000000']
CORUM,CORUM:120,Lymphotoxin beta receptor complex,0.020099117158510517,True,Lymphotoxin beta receptor complex,3,139,3,3383,0.02158273381294964,1.0,query_1,['CORUM:0000000']
GO:MF,GO:0005198,structural molecule activity,0.02022258791419836,True,"""The action of a molecule that contributes to the structural integrity of a complex."" [GOC:mah, GOC:vw]",1106,490,49,20208,0.1,0.04430379746835443,query_1,['GO:0003674']
GO:CC,GO:0035580,specific granule lumen,0.020550415570509302,True,"""The volume enclosed by the membrane of a specific granule, a granule with a membranous, tubular internal structure, found primarily in mature neutrophil cells. Most are released into the extracellular fluid. Specific granules contain lactoferrin, lysozyme, vitamin B12 binding protein and elastase."" [GOC:bf, PMID:7334549]",61,497,8,22155,0.01609657947686117,0.13114754098360656,query_1,"['GO:0034774', 'GO:0042581']"
GO:BP,GO:0021700,developmental maturation,0.020592418225385434,True,"""A developmental process, independent of morphogenetic (shape) change, that is required for an anatomical structure, cell or cellular component to attain its fully functional state."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]",346,492,23,20972,0.046747967479674794,0.06647398843930635,query_1,['GO:0032502']
KEGG,KEGG:04660,T cell receptor signaling pathway,0.020779820671732566,True,T cell receptor signaling pathway,120,416,16,8716,0.038461538461538464,0.13333333333333333,query_1,['KEGG:00000']
GO:BP,GO:0043254,regulation of protein-containing complex assembly,0.020984451768116807,True,"""Any process that modulates the frequency, rate or extent of protein complex assembly."" [GOC:jl]",422,492,26,20972,0.052845528455284556,0.061611374407582936,query_1,"['GO:0044087', 'GO:0051128', 'GO:0065003']"
HP,HP:0011017,Abnormal cellular physiology,0.02134193989379133,True,An abnormality in a cellular process.,666,204,48,5200,0.23529411764705882,0.07207207207207207,query_1,"['HP:0001939', 'HP:0025354']"
TF,TF:M09920_1,Factor: Fli-1; motif: NNRGGMAGGAAGGRRRGR; match class: 1,0.021383089245097207,True,Factor: Fli-1; motif: NNRGGMAGGAAGGRRRGR; match class: 1,3453,497,124,20093,0.24949698189134809,0.03591080220098465,query_1,['TF:M09920']
TF,TF:M03844,Factor: SAP-1a; motif: CWTCCKGT,0.02154793013209691,True,Factor: SAP-1a; motif: CWTCCKGT,2867,497,107,20093,0.2152917505030181,0.03732124171607953,query_1,['TF:M00000']
TF,TF:M07282,Factor: ER71; motif: CWTCCTGT,0.02154793013209691,True,Factor: ER71; motif: CWTCCTGT,2867,497,107,20093,0.2152917505030181,0.03732124171607953,query_1,['TF:M00000']
HP,HP:0008069,Neoplasm of the skin,0.021602864146990586,True,A tumor (abnormal growth of tissue) of the skin.,220,204,23,5200,0.11274509803921569,0.10454545454545454,query_1,"['HP:0000951', 'HP:0011793']"
KEGG,KEGG:05130,Pathogenic Escherichia coli infection,0.02175279897264589,True,Pathogenic Escherichia coli infection,198,416,22,8716,0.052884615384615384,0.1111111111111111,query_1,['KEGG:00000']
GO:BP,GO:0050919,negative chemotaxis,0.021778777017920987,True,"""The directed movement of a motile cell or organism towards a lower concentration of a chemical."" [GOC:ai, GOC:bf, GOC:isa_complete]",45,492,8,20972,0.016260162601626018,0.17777777777777778,query_1,['GO:0006935']
GO:BP,GO:0032682,negative regulation of chemokine production,0.021912081049346825,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of chemokine production."" [GOC:mah]",22,492,6,20972,0.012195121951219513,0.2727272727272727,query_1,"['GO:0001818', 'GO:0032602', 'GO:0032642']"
GO:BP,GO:0071379,cellular response to prostaglandin stimulus,0.021912081049346825,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a prostagladin stimulus."" [GOC:mah]",22,492,6,20972,0.012195121951219513,0.2727272727272727,query_1,"['GO:0032870', 'GO:0034694', 'GO:0071396']"
GO:BP,GO:0001780,neutrophil homeostasis,0.021912081049346825,True,"""The process of regulating the proliferation and elimination of neutrophils such that the total number of neutrophils within a whole or part of an organism is stable over time in the absence of an outside stimulus."" [GOC:add, GOC:pr, PMID:12752675, PMID:12960266]",22,492,6,20972,0.012195121951219513,0.2727272727272727,query_1,"['GO:0001776', 'GO:0002262']"
HP,HP:0001269,Hemiparesis,0.021991097478574247,True,"Loss of strength in the arm, leg, and sometimes face on one side of the body. Hemiplegia refers to a complete loss of strength, whereas hemiparesis refers to an incomplete loss of strength.",106,204,15,5200,0.07352941176470588,0.14150943396226415,query_1,['HP:0004374']
GO:BP,GO:0038063,collagen-activated tyrosine kinase receptor signaling pathway,0.022175390727080087,True,"""The series of molecular signals initiated by collagen binding to its receptor on the surface of a target cell where the receptor possesses tyrosine kinase activity, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:bf, GOC:uh, PMID:15888913, PMID:16626936]",59,492,9,20972,0.018292682926829267,0.15254237288135594,query_1,"['GO:0007169', 'GO:0038065']"
GO:BP,GO:0090497,mesenchymal cell migration,0.022175390727080087,True,"""The orderly movement of a mesenchymal cell from one site to another, often during the development of a multicellular organism."" [GOC:dph, GOC:tb]",59,492,9,20972,0.018292682926829267,0.15254237288135594,query_1,['GO:0001667']
GO:BP,GO:0002042,cell migration involved in sprouting angiogenesis,0.022175390727080087,True,"""The orderly movement of endothelial cells into the extracellular matrix in order to form new blood vessels involved in sprouting angiogenesis."" [PMID:16391003]",59,492,9,20972,0.018292682926829267,0.15254237288135594,query_1,"['GO:0002040', 'GO:0043534']"
HP,HP:0002185,Neurofibrillary tangles,0.022199435031434345,True,"Pathological protein aggregates formed by hyperphosphorylation of a microtubule-associated protein known as tau, causing it to aggregate in an insoluble form.",22,204,7,5200,0.03431372549019608,0.3181818181818182,query_1,['HP:0100314']
HP,HP:0001370,Rheumatoid arthritis,0.022199435031434345,True,"Inflammatory changes in the synovial membranes and articular structures with widespread fibrinoid degeneration of the collagen fibers in mesenchymal tissues, as well as atrophy and rarefaction of bony structures.",22,204,7,5200,0.03431372549019608,0.3181818181818182,query_1,['HP:0001369']
GO:MF,GO:0035374,chondroitin sulfate binding,0.02244825651543092,True,"""Binding to chondroitin sulfate, a glycosaminoglycan made up of two alternating monosaccharides: D-glucuronic acid (GlcA) and N-acetyl-D-galactosamine (GalNAc)."" [GOC:kmv, ISBN:0198506732]",9,490,4,20208,0.00816326530612245,0.4444444444444444,query_1,"['GO:0005539', 'GO:1901681']"
REAC,REAC:R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",0.022475405719735865,True,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",97,456,14,11056,0.03070175438596491,0.14432989690721648,query_1,['REAC:R-HSA-199418']
GO:BP,GO:0051048,negative regulation of secretion,0.0226247791881473,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the controlled release of a substance from a cell or a tissue."" [GOC:ai]",166,492,15,20972,0.03048780487804878,0.09036144578313253,query_1,"['GO:0046903', 'GO:0051046', 'GO:0051051']"
TF,TF:M09957,Factor: IRF-2; motif: NAAANNGAAAGTGAAASTRN,0.022846203233909585,True,Factor: IRF-2; motif: NAAANNGAAAGTGAAASTRN,278,497,21,20093,0.04225352112676056,0.07553956834532374,query_1,['TF:M00000']
GO:MF,GO:0045125,bioactive lipid receptor activity,0.02294539730347393,True,"""Combining with a bioactive lipid and transmitting the signal across the membrane by activating an associated G-protein; promotes the exchange of GDP for GTP on the alpha subunit of a heterotrimeric G-protein complex. A bioactive lipid is a lipid for which changes in lipid levels result in functional consequences in a variety of cellular processes."" [GOC:bf, GOC:mah, PMID:12215548, PMID:18216770]",17,490,5,20208,0.01020408163265306,0.29411764705882354,query_1,['GO:0004930']
HP,HP:0012252,Abnormal respiratory system morphology,0.02299347428977039,True,A structural anomaly of the respiratory system.,1527,204,88,5200,0.43137254901960786,0.05762933857236411,query_1,['HP:0002086']
GO:BP,GO:0002753,cytoplasmic pattern recognition receptor signaling pathway,0.02299786789426947,True,"""The series of molecular signals initiated by the binding of a ligand from another organism to a cytoplasmic pattern recognition receptor (PRR). PRRs bind pathogen-associated molecular pattern (PAMPs), structures conserved among microbial species."" [GOC:add, GOC:ar, ISBN:0781735149, PMID:15199967, PMID:17328678, PMID:18272355, PMID:19531363, PMID:21187438]",187,492,16,20972,0.032520325203252036,0.0855614973262032,query_1,"['GO:0002221', 'GO:0030522']"
GO:BP,GO:0009890,negative regulation of biosynthetic process,0.023442828460819614,True,"""Any process that stops, prevents, or reduces the rate of the chemical reactions and pathways resulting in the formation of substances."" [GOC:go_curators]",2802,492,100,20972,0.2032520325203252,0.03568879371877231,query_1,"['GO:0009058', 'GO:0009889', 'GO:0009892']"
GO:BP,GO:0010876,lipid localization,0.02375371857742404,True,"""Any process in which a lipid is transported to, or maintained in, a specific location."" [GOC:BHF, GOC:dph, GOC:tb]",451,492,27,20972,0.054878048780487805,0.0598669623059867,query_1,['GO:0033036']
GO:BP,GO:0051336,regulation of hydrolase activity,0.024018330829626944,True,"""Any process that modulates the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3."" [GOC:ai]",277,492,20,20972,0.04065040650406504,0.07220216606498195,query_1,['GO:0050790']
REAC,REAC:R-HSA-9839383,TGFBR3 PTM regulation,0.02411547639562885,True,TGFBR3 PTM regulation,11,456,5,11056,0.010964912280701754,0.45454545454545453,query_1,['REAC:R-HSA-9839373']
GO:BP,GO:0043588,skin development,0.02430161593081304,True,"""The process whose specific outcome is the progression of the skin over time, from its formation to the mature structure. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner vascular dermis (cutis, corium or true skin) composed mostly of connective tissue."" [GOC:jl, UBERON:0002097]",325,492,22,20972,0.044715447154471545,0.06769230769230769,query_1,['GO:0048513']
GO:BP,GO:0033036,macromolecule localization,0.02434239235673899,True,"""Any process in which a macromolecule is transported to, or maintained in, a specific location."" [GOC:mah]",2876,492,102,20972,0.2073170731707317,0.03546592489568846,query_1,['GO:0051179']
GO:BP,GO:0048007,"antigen processing and presentation, exogenous lipid antigen via MHC class Ib",0.02475461498715824,True,"""The process in which an antigen-presenting cell expresses lipid antigen of exogenous origin in association with an MHC class Ib protein complex on its cell surface. Class Ib here refers to non-classical class I molecules, such as those of the CD1 family."" [GOC:add, PMID:10375559, PMID:15928678, PMID:15928680]",7,492,4,20972,0.008130081300813009,0.5714285714285714,query_1,"['GO:0019884', 'GO:0048003']"
GO:BP,GO:1905651,regulation of artery morphogenesis,0.02475461498715824,True,"""Any process that modulates the frequency, rate or extent of artery morphogenesis."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:27389411]",7,492,4,20972,0.008130081300813009,0.5714285714285714,query_1,"['GO:0022603', 'GO:0048844']"
GO:BP,GO:1905653,positive regulation of artery morphogenesis,0.02475461498715824,True,"""Any process that activates or increases the frequency, rate or extent of artery morphogenesis."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:27389411]",7,492,4,20972,0.008130081300813009,0.5714285714285714,query_1,"['GO:0048844', 'GO:0051094', 'GO:1905651']"
GO:BP,GO:0048003,antigen processing and presentation of lipid antigen via MHC class Ib,0.02475461498715824,True,"""The process in which an antigen-presenting cell expresses lipid antigen in association with an MHC class Ib protein complex on its cell surface, including lipid extraction, degradation, and transport steps for the lipid antigen both prior to and following assembly with the MHC protein complex. The lipid antigen may originate from an endogenous or exogenous source of lipid. Class Ib here refers to non-classical class I molecules, such as those of the CD1 family."" [GOC:add, PMID:10375559, PMID:15928678, PMID:15928680]",7,492,4,20972,0.008130081300813009,0.5714285714285714,query_1,['GO:0002475']
GO:BP,GO:0001955,blood vessel maturation,0.02475461498715824,True,"""A developmental process, independent of morphogenetic (shape) change, that is required for a blood vessel to attain its fully functional state."" [GOC:dph]",7,492,4,20972,0.008130081300813009,0.5714285714285714,query_1,"['GO:0001568', 'GO:0071695']"
GO:BP,GO:0072679,thymocyte migration,0.02475461498715824,True,"""The movement of a thymocyte through distinct intrathymic niches (e.g. medulla, cortex), where it receives a unique set of developmental cues required for T-cell development."" [CL:0000893, GOC:BHF, GOC:mah]",7,492,4,20972,0.008130081300813009,0.5714285714285714,query_1,['GO:0072678']
GO:BP,GO:0002857,positive regulation of natural killer cell mediated immune response to tumor cell,0.02475461498715824,True,"""Any process that activates or increases the frequency, rate, or extent of natural killer cell mediated immune response to a tumor cell."" [GOC:add]",7,492,4,20972,0.008130081300813009,0.5714285714285714,query_1,"['GO:0002423', 'GO:0002717', 'GO:0002839', 'GO:0002855']"
GO:MF,GO:0016799,"hydrolase activity, hydrolyzing N-glycosyl compounds",0.025289810257265594,True,"""Catalysis of the hydrolysis of any N-glycosyl bond."" [GOC:jl]",40,490,7,20208,0.014285714285714285,0.175,query_1,['GO:0016798']
HP,HP:0100326,Immunologic hypersensitivity,0.025681540037942367,True,Immunological states where the immune system produces harmful responses upon reexposure to sensitizing antigens.,254,204,25,5200,0.12254901960784313,0.0984251968503937,query_1,['HP:0010978']
GO:BP,GO:0010883,regulation of lipid storage,0.025827482205851817,True,"""Any process that modulates the rate, frequency or extent of lipid storage. Lipid storage is the accumulation and maintenance in cells or tissues of lipids, compounds soluble in organic solvents but insoluble or sparingly soluble in aqueous solvents. Lipid reserves can be accumulated during early developmental stages for mobilization and utilization at later stages of development."" [GOC:BHF, GOC:dph, GOC:tb]",46,492,8,20972,0.016260162601626018,0.17391304347826086,query_1,"['GO:0019915', 'GO:0050794']"
HPA,HPA:0530713,Spleen; cells in red pulp[High],0.02586088114700251,True,Spleen; cells in red pulp[High],822,355,47,11007,0.1323943661971831,0.057177615571776155,query_1,['HPA:0530712']
WP,WP:WP3877,MYD88 distinct input output pathway,0.025888441712115056,True,MYD88 distinct input output pathway,18,410,6,8899,0.014634146341463415,0.3333333333333333,query_1,['WP:000000']
WP,WP:WP5537,Psoriasis mechanism and therapies,0.025888441712115056,True,Psoriasis mechanism and therapies,18,410,6,8899,0.014634146341463415,0.3333333333333333,query_1,['WP:000000']
REAC,REAC:R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,0.02646943299646451,True,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,111,456,15,11056,0.03289473684210526,0.13513513513513514,query_1,"['REAC:R-HSA-166016', 'REAC:R-HSA-168179', 'REAC:R-HSA-168188']"
REAC,REAC:R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,0.02646943299646451,True,Toll Like Receptor TLR6:TLR2 Cascade,111,456,15,11056,0.03289473684210526,0.13513513513513514,query_1,['REAC:R-HSA-181438']
